frame 194:(198, 263), (176, 266), (144, 222), (169, 157), (222, 73), (136, 234), (204, 93)
frame 195:(198, 264), (176, 265), (145, 222), (170, 156), (223, 73), (137, 234), (206, 92)
frame 196:(198, 264), (177, 265), (145, 221), (171, 155), (225, 73), (137, 232), (207, 92)
frame 197:(199, 264), (177, 265), (146, 220), (173, 155), (226, 73), (138, 231), (209, 92)
frame 198:(199, 264), (177, 265), (146, 219), (174, 154), (228, 73), (138, 231), (210, 92)
frame 199:(199, 265), (177, 265), (147, 219), (175, 154), (230, 73), (139, 230), (211, 91)
frame 200:(200, 265), (177, 265), (148, 218), (176, 153), (231, 73), (139, 229), (213, 91)
frame 201:(199, 265), (177, 265), (148, 217), (177, 153), (233, 72), (140, 228), (214, 91)
frame 202:(199, 265), (177, 265), (149, 217), (178, 152), (235, 72), (140, 227), (216, 90)
frame 203:(200, 265), (177, 265), (150, 216), (179, 151), (237, 72), (141, 226), (218, 90)
frame 204:(200, 265), (177, 265), (151, 215), (180, 150), (239, 72), (142, 225), (219, 90)
frame 205:(200, 265), (177, 266), (152, 214), (182, 150), (241, 72), (143, 224), (221, 89)
frame 206:(200, 265), (177, 265), (153, 213), (183, 149), (242, 71), (143, 223), (223, 89)
frame 207:(200, 265), (177, 265), (154, 213), (184, 148), (244, 71), (144, 222), (225, 89)
frame 208:(200, 265), (178, 265), (154, 212), (186, 148), (246, 71), (145, 221), (227, 88)
frame 209:(200, 265), (178, 265), (155, 211), (187, 147), (248, 71), (146, 220), (228, 88)
frame 210:(200, 265), (178, 265), (156, 210), (189, 147), (250, 71), (147, 219), (230, 88)
frame 211:(200, 265), (178, 264), (157, 209), (190, 146), (252, 71), (148, 218), (232, 88)
frame 212:(200, 265), (178, 264), (158, 209), (192, 145), (254, 71), (149, 217), (234, 88)
frame 213:(200, 265), (178, 264), (159, 208), (193, 145), (256, 71), (150, 215), (236, 87)
frame 214:(200, 265), (179, 263), (160, 207), (195, 144), (258, 70), (151, 214), (238, 87)
frame 215:(200, 264), (179, 263), (161, 206), (197, 143), (261, 70), (151, 213), (240, 87)
frame 216:(200, 264), (180, 262), (163, 205), (199, 143), (263, 70), (153, 211), (243, 87)
frame 217:(199, 263), (181, 261), (163, 203), (200, 142), (265, 70), (154, 210), (245, 86)
frame 218:(199, 263), (181, 261), (165, 202), (202, 141), (267, 70), (155, 209), (247, 86)
frame 219:(199, 263), (181, 260), (166, 201), (204, 140), (270, 70), (156, 207), (249, 86)
frame 220:(199, 262), (182, 259), (168, 200), (206, 139), (273, 70), (157, 206), (252, 86)
frame 221:(199, 262), (182, 258), (169, 200), (208, 139), (275, 70), (159, 204), (254, 85)
frame 222:(200, 261), (182, 257), (170, 198), (210, 138), (277, 70), (160, 203), (257, 85)
frame 223:(200, 260), (183, 256), (172, 197), (212, 137), (280, 70), (162, 202), (259, 85)
frame 224:(200, 260), (184, 255), (174, 196), (214, 137), (283, 70), (163, 200), (262, 85)
